12.050,22.007
11.856,22.061
11.492,22.370
11.224,22.819
11.151,22.747
11.029,22.273
10.883,22.396
10.785,22.090
10.761,21.588
10.736,21.386
10.296,22.656
10.051,22.108
9.756,21.523
9.706,21.686
9.731,21.388
9.608,21.380
9.558,21.709
10.001,23.133
8.618,25.736
10.100,24.827
10.149,26.378
10.492,26.798
10.761,24.114
10.590,24.301
10.590,24.301
10.516,24.328
10.345,24.911
10.369,25.374
10.394,25.804
10.394,25.738
10.247,26.122
10.100,26.439
10.026,25.777
10.001,26.038
9.977,28.981
9.977,30.021
9.928,30.407
9.854,30.918
9.756,30.132
9.731,29.546
9.608,29.275
9.756,28.962
9.879,28.581
9.977,29.046
10.247,28.840
10.345,29.695
10.198,29.845
10.173,29.388
10.026,29.310
9.805,29.227
9.632,29.017
9.632,27.843
9.558,27.674
9.410,27.139
9.336,27.428
9.361,27.626
9.238,28.072
9.287,28.468
9.114,29.947
9.114,30.271
9.040,30.524
9.015,30.651
8.841,30.183
8.668,30.653
8.668,30.556
8.668,30.362
9.064,29.619
9.756,26.970
10.075,26.634
10.369,24.351
10.198,25.724
10.149,26.837
10.026,26.499
9.879,26.980
9.608,26.991
9.410,26.255
9.114,26.396
9.410,26.321
9.361,26.710
9.188,26.435
8.941,25.727
8.916,24.872
8.817,24.239
8.668,23.041
8.568,22.241
8.369,22.227
8.270,21.558
8.245,21.358
8.145,21.583
8.344,21.563
9.114,21.547
9.608,22.377
9.312,24.176
9.509,24.553
9.509,24.553
9.336,24.870
9.262,24.733
9.114,25.839
8.916,25.430
8.841,24.899
8.643,24.391
8.519,22.833
8.245,22.484
8.145,22.014
7.995,21.408
7.970,21.207
7.895,21.666
7.845,21.795
7.720,22.019
7.670,22.379
7.695,21.984
7.619,21.814
7.519,22.104
7.920,22.263
8.494,22.236
9.015,22.204
9.213,22.880
9.361,22.890
9.213,23.277
9.040,23.662
8.916,24.049
8.742,24.300
8.469,24.806
8.270,24.134
8.195,23.800
8.170,23.831
8.120,24.748
7.970,25.425
7.920,25.487
7.920,25.290
7.745,24.228
7.519,23.489
7.494,22.960
7.368,21.962
7.116,20.821
6.864,20.142
6.712,19.834
7.167,19.464
7.920,19.409
8.519,19.912
8.965,21.006
9.163,21.285
8.891,21.665
8.668,21.982
8.519,22.039
8.444,22.166
8.270,22.551
8.195,23.503
7.895,23.186
7.770,22.088
7.745,21.656
7.619,21.251
7.419,20.509
7.268,20.134
7.066,19.956
6.965,19.618
6.864,19.478
6.788,19.274
6.661,19.466
6.458,19.188
6.357,18.850
6.763,18.474
7.469,18.516
8.145,21.219
8.643,21.516
8.767,21.790
8.568,22.042
8.319,22.224
8.120,22.475
7.945,22.595
7.619,22.606
7.393,22.426
7.242,22.548
7.268,21.823
6.990,21.144
6.712,20.597
6.509,20.253
6.535,20.982
6.484,22.693
6.484,23.416
6.458,23.480
6.484,23.416
6.458,23.348
6.382,23.015
6.230,22.742
6.331,22.814
6.914,21.337
7.268,20.963
7.619,21.450
7.393,21.633
7.217,21.192
7.242,21.557
7.091,21.812
6.914,22.262
6.687,22.411
6.408,21.898
6.484,19.986
6.382,19.914
6.357,19.647
6.230,19.506
6.102,19.366
6.000,18.496
5.847,18.221
5.770,18.150
5.693,17.880
5.488,17.669
